COUNTRY_CODE,POSTAL_CODE,ESTIMATED_NUTS3,ESTIMATED_NUTS2,ESTIMATED_NUTS1,CONFIDENCE
LT,63219,LT021,LT02,LT0,high
LT,72288,LT027,LT02,LT0,high
LT,76338,LT026,LT02,LT0,medium
LT,90313,LT028,LT02,LT0,medium
LT,96136,LT023,LT02,LT0,high
LT,99405,LT023,LT02,LT0,medium
LT,00017,LT023,LT02,LT0,medium
LT,00131,LT023,LT02,LT0,medium
LT,00133,LT023,LT02,LT0,medium
LT,00200,LT023,LT02,LT0,medium
LT,01012,LT011,LT01,LT0,high
LT,01014,LT011,LT01,LT0,high
LT,01027,LT011,LT01,LT0,high
LT,01217,LT011,LT01,LT0,high
LT,03180,LT011,LT01,LT0,high
LT,03502,LT011,LT01,LT0,medium
LT,03888,LT011,LT01,LT0,high
LT,06240,LT011,LT01,LT0,high
LT,06247,LT011,LT01,LT0,high
LT,09601,LT011,LT01,LT0,medium
LT,10000,LT011,LT01,LT0,medium
LT,10423,LT011,LT01,LT0,low
LT,10801,LT011,LT01,LT0,low
LT,11658,LT011,LT01,LT0,high
LT,12000,LT011,LT01,LT0,high
LT,12355,LT011,LT01,LT0,high
LT,12566,LT024,LT02,LT0,high
LT,13126,LT011,LT01,LT0,high
LT,13149,LT011,LT01,LT0,high
LT,14100,LT011,LT01,LT0,high
LT,14113,LT011,LT01,LT0,high
LT,14216,LT011,LT01,LT0,high
LT,14217,LT011,LT01,LT0,high
LT,15171,LT011,LT01,LT0,high
LT,15175,LT011,LT01,LT0,high
LT,15202,LT011,LT01,LT0,high
LT,17106,LT011,LT01,LT0,high
LT,17123,LT011,LT01,LT0,high
LT,17146,LT011,LT01,LT0,high
LT,18103,LT011,LT01,LT0,high
LT,18120,LT011,LT01,LT0,high
LT,18132,LT011,LT01,LT0,high
LT,18223,LT011,LT01,LT0,high
LT,18239,LT011,LT01,LT0,high
LT,19120,LT011,LT01,LT0,high
LT,19121,LT011,LT01,LT0,high
LT,19170,LT011,LT01,LT0,high
LT,19213,LT011,LT01,LT0,high
LT,20008,LT011,LT01,LT0,high
LT,20127,LT011,LT01,LT0,high
LT,20144,LT011,LT01,LT0,high
LT,20156,LT011,LT01,LT0,high
LT,20159,LT011,LT01,LT0,high
LT,20163,LT011,LT01,LT0,high
LT,20191,LT011,LT01,LT0,high
LT,20254,LT011,LT01,LT0,high
LT,20347,LT011,LT01,LT0,high
LT,20810,LT011,LT01,LT0,medium
LT,21006,LT011,LT01,LT0,high
LT,21114,LT011,LT01,LT0,high
LT,21378,LT011,LT01,LT0,high
LT,21381,LT011,LT01,LT0,high
LT,25109,LT011,LT01,LT0,high
LT,26115,LT011,LT01,LT0,high
LT,26129,LT011,LT01,LT0,high
LT,26130,LT011,LT01,LT0,high
LT,28106,LT029,LT02,LT0,medium
LT,28139,LT029,LT02,LT0,medium
LT,28143,LT029,LT02,LT0,medium
LT,28174,LT029,LT02,LT0,medium
LT,28193,LT029,LT02,LT0,medium
LT,28194,LT029,LT02,LT0,medium
LT,28199,LT029,LT02,LT0,medium
LT,28233,LT029,LT02,LT0,high
LT,28371,LT029,LT02,LT0,high
LT,28385,LT029,LT02,LT0,high
LT,29131,LT029,LT02,LT0,medium
LT,29145,LT029,LT02,LT0,medium
LT,29146,LT029,LT02,LT0,medium
LT,29148,LT029,LT02,LT0,medium
LT,29175,LT029,LT02,LT0,medium
LT,29253,LT029,LT02,LT0,medium
LT,29260,LT029,LT02,LT0,medium
LT,29351,LT029,LT02,LT0,medium
LT,29353,LT029,LT02,LT0,medium
LT,30112,LT029,LT02,LT0,medium
LT,30119,LT029,LT02,LT0,medium
LT,30121,LT029,LT02,LT0,medium
LT,30127,LT029,LT02,LT0,medium
LT,30134,LT029,LT02,LT0,medium
LT,30154,LT029,LT02,LT0,medium
LT,30234,LT029,LT02,LT0,high
LT,30262,LT029,LT02,LT0,high
LT,31101,LT029,LT02,LT0,high
LT,31105,LT029,LT02,LT0,high
LT,31121,LT029,LT02,LT0,high
LT,31129,LT029,LT02,LT0,high
LT,31134,LT029,LT02,LT0,high
LT,31140,LT029,LT02,LT0,high
LT,31143,LT029,LT02,LT0,high
LT,31202,LT029,LT02,LT0,high
LT,31208,LT029,LT02,LT0,high
LT,31227,LT029,LT02,LT0,high
LT,32100,LT029,LT02,LT0,medium
LT,32108,LT029,LT02,LT0,medium
LT,32109,LT029,LT02,LT0,medium
LT,32124,LT029,LT02,LT0,medium
LT,32130,LT029,LT02,LT0,medium
LT,32132,LT029,LT02,LT0,medium
LT,32260,LT029,LT02,LT0,high
LT,32309,LT029,LT02,LT0,high
LT,33120,LT029,LT02,LT0,high
LT,33125,LT029,LT02,LT0,high
LT,33127,LT029,LT02,LT0,high
LT,33140,LT029,LT02,LT0,high
LT,33315,LT029,LT02,LT0,high
LT,33800,LT025,LT02,LT0,low
LT,34711,LT025,LT02,LT0,medium
LT,35126,LT025,LT02,LT0,high
LT,35149,LT025,LT02,LT0,high
LT,35232,LT025,LT02,LT0,high
LT,36143,LT025,LT02,LT0,high
LT,36145,LT025,LT02,LT0,high
LT,36160,LT025,LT02,LT0,high
LT,36205,LT025,LT02,LT0,medium
LT,37102,LT025,LT02,LT0,high
LT,37121,LT025,LT02,LT0,high
LT,37301,LT025,LT02,LT0,high
LT,37303,LT025,LT02,LT0,high
LT,37321,LT025,LT02,LT0,high
LT,37352,LT025,LT02,LT0,high
LT,37375,LT025,LT02,LT0,high
LT,38155,LT025,LT02,LT0,high
LT,38305,LT025,LT02,LT0,medium
LT,38310,LT025,LT02,LT0,medium
LT,38394,LT025,LT02,LT0,medium
LT,38420,LT025,LT02,LT0,medium
LT,38451,LT025,LT02,LT0,medium
LT,39127,LT025,LT02,LT0,high
LT,39142,LT025,LT02,LT0,high
LT,39143,LT025,LT02,LT0,high
LT,39159,LT025,LT02,LT0,high
LT,39236,LT025,LT02,LT0,high
LT,40108,LT025,LT02,LT0,medium
LT,40114,LT025,LT02,LT0,medium
LT,40115,LT025,LT02,LT0,medium
LT,40129,LT025,LT02,LT0,medium
LT,40405,LT025,LT02,LT0,medium
LT,40406,LT025,LT02,LT0,medium
LT,40468,LT025,LT02,LT0,medium
LT,41127,LT025,LT02,LT0,medium
LT,41137,LT025,LT02,LT0,medium
LT,41143,LT025,LT02,LT0,medium
LT,41156,LT025,LT02,LT0,medium
LT,41175,LT025,LT02,LT0,medium
LT,41176,LT025,LT02,LT0,medium
LT,41263,LT025,LT02,LT0,high
LT,41416,LT025,LT02,LT0,high
LT,41465,LT025,LT02,LT0,high
LT,41522,LT025,LT02,LT0,low
LT,41740,LT022,LT02,LT0,high
LT,42113,LT025,LT02,LT0,high
LT,42123,LT025,LT02,LT0,high
LT,42136,LT025,LT02,LT0,high
LT,42141,LT025,LT02,LT0,high
LT,42142,LT025,LT02,LT0,high
LT,42145,LT025,LT02,LT0,high
LT,42291,LT025,LT02,LT0,high
LT,42415,LT025,LT02,LT0,high
LT,42421,LT025,LT02,LT0,high
LT,43132,LT022,LT02,LT0,medium
LT,44173,LT022,LT02,LT0,high
LT,44251,LT022,LT02,LT0,high
LT,44261,LT022,LT02,LT0,high
LT,44263,LT022,LT02,LT0,high
LT,44305,LT022,LT02,LT0,high
LT,44322,LT022,LT02,LT0,high
LT,44332,LT022,LT02,LT0,high
LT,44403,LT022,LT02,LT0,high
LT,44447,LT022,LT02,LT0,high
LT,45131,LT022,LT02,LT0,high
LT,45219,LT022,LT02,LT0,high
LT,45262,LT022,LT02,LT0,high
LT,45266,LT022,LT02,LT0,high
LT,45303,LT022,LT02,LT0,high
LT,45388,LT022,LT02,LT0,high
LT,45393,LT022,LT02,LT0,high
LT,45401,LT022,LT02,LT0,high
LT,45468,LT022,LT02,LT0,high
LT,45648,LT022,LT02,LT0,medium
LT,46117,LT022,LT02,LT0,high
LT,46254,LT022,LT02,LT0,high
LT,46295,LT022,LT02,LT0,high
LT,46297,LT022,LT02,LT0,high
LT,46687,LT022,LT02,LT0,medium
LT,47124,LT022,LT02,LT0,high
LT,47170,LT022,LT02,LT0,high
LT,47196,LT022,LT02,LT0,high
LT,47211,LT022,LT02,LT0,high
LT,48110,LT022,LT02,LT0,high
LT,48190,LT022,LT02,LT0,high
LT,48239,LT022,LT02,LT0,high
LT,48275,LT022,LT02,LT0,high
LT,48291,LT022,LT02,LT0,high
LT,48302,LT022,LT02,LT0,high
LT,48310,LT022,LT02,LT0,high
LT,48371,LT022,LT02,LT0,high
LT,48418,LT022,LT02,LT0,medium
LT,48420,LT022,LT02,LT0,medium
LT,48434,LT022,LT02,LT0,medium
LT,49202,LT022,LT02,LT0,medium
LT,49205,LT022,LT02,LT0,medium
LT,49246,LT022,LT02,LT0,medium
LT,49264,LT022,LT02,LT0,medium
LT,49274,LT022,LT02,LT0,medium
LT,49277,LT022,LT02,LT0,medium
LT,49322,LT022,LT02,LT0,high
LT,49331,LT022,LT02,LT0,high
LT,49334,LT022,LT02,LT0,high
LT,49367,LT022,LT02,LT0,high
LT,49390,LT022,LT02,LT0,high
LT,49460,LT022,LT02,LT0,high
LT,49464,LT022,LT02,LT0,high
LT,49484,LT022,LT02,LT0,high
LT,49494,LT022,LT02,LT0,high
LT,49500,LT022,LT02,LT0,low
LT,49519,LT022,LT02,LT0,low
LT,50009,LT022,LT02,LT0,high
LT,50137,LT022,LT02,LT0,high
LT,50157,LT022,LT02,LT0,high
LT,50161,LT022,LT02,LT0,high
LT,50187,LT022,LT02,LT0,high
LT,50241,LT022,LT02,LT0,medium
LT,50242,LT022,LT02,LT0,medium
LT,50285,LT022,LT02,LT0,medium
LT,50287,LT022,LT02,LT0,medium
LT,50299,LT022,LT02,LT0,medium
LT,50330,LT022,LT02,LT0,high
LT,50391,LT022,LT02,LT0,high
LT,50401,LT022,LT02,LT0,high
LT,50452,LT022,LT02,LT0,high
LT,50468,LT022,LT02,LT0,high
LT,51123,LT022,LT02,LT0,high
LT,51126,LT022,LT02,LT0,high
LT,51205,LT022,LT02,LT0,high
LT,51230,LT022,LT02,LT0,high
LT,51272,LT022,LT02,LT0,high
LT,51278,LT022,LT02,LT0,high
LT,51289,LT022,LT02,LT0,high
LT,51308,LT022,LT02,LT0,high
LT,51309,LT022,LT02,LT0,high
LT,51311,LT022,LT02,LT0,high
LT,51324,LT022,LT02,LT0,high
LT,51339,LT022,LT02,LT0,high
LT,51354,LT022,LT02,LT0,high
LT,51367,LT022,LT02,LT0,high
LT,51369,LT022,LT02,LT0,high
LT,51377,LT022,LT02,LT0,high
LT,51392,LT022,LT02,LT0,high
LT,51441,LT022,LT02,LT0,high
LT,51456,LT022,LT02,LT0,high
LT,51469,LT022,LT02,LT0,high
LT,52302,LT022,LT02,LT0,high
LT,52347,LT022,LT02,LT0,high
LT,53000,LT022,LT02,LT0,high
LT,53147,LT022,LT02,LT0,high
LT,53214,LT022,LT02,LT0,high
LT,53313,LT022,LT02,LT0,high
LT,53341,LT022,LT02,LT0,high
LT,53361,LT022,LT02,LT0,high
LT,53384,LT022,LT02,LT0,high
LT,53390,LT022,LT02,LT0,high
LT,53419,LT022,LT02,LT0,high
LT,53451,LT022,LT02,LT0,high
LT,53479,LT022,LT02,LT0,high
LT,53489,LT022,LT02,LT0,high
LT,54127,LT022,LT02,LT0,high
LT,54224,LT022,LT02,LT0,high
LT,54225,LT022,LT02,LT0,high
LT,54302,LT022,LT02,LT0,high
LT,54312,LT022,LT02,LT0,high
LT,54448,LT022,LT02,LT0,medium
LT,54457,LT022,LT02,LT0,medium
LT,55141,LT022,LT02,LT0,medium
LT,55148,LT022,LT02,LT0,medium
LT,55178,LT022,LT02,LT0,medium
LT,55179,LT022,LT02,LT0,medium
LT,55181,LT022,LT02,LT0,medium
LT,55187,LT022,LT02,LT0,medium
LT,55213,LT022,LT02,LT0,high
LT,55214,LT022,LT02,LT0,high
LT,55222,LT022,LT02,LT0,high
LT,55238,LT022,LT02,LT0,high
LT,56119,LT022,LT02,LT0,medium
LT,56126,LT022,LT02,LT0,medium
LT,56163,LT022,LT02,LT0,medium
LT,56166,LT022,LT02,LT0,medium
LT,56199,LT022,LT02,LT0,medium
LT,56373,LT022,LT02,LT0,medium
LT,56383,LT022,LT02,LT0,medium
LT,56412,LT022,LT02,LT0,high
LT,56436,LT022,LT02,LT0,high
LT,57135,LT022,LT02,LT0,high
LT,57175,LT022,LT02,LT0,high
LT,57247,LT022,LT02,LT0,high
LT,57248,LT022,LT02,LT0,high
LT,57250,LT022,LT02,LT0,high
LT,57255,LT022,LT02,LT0,high
LT,57270,LT022,LT02,LT0,high
LT,57273,LT022,LT02,LT0,high
LT,57288,LT022,LT02,LT0,high
LT,57405,LT022,LT02,LT0,high
LT,58117,LT022,LT02,LT0,medium
LT,58131,LT022,LT02,LT0,medium
LT,58220,LT022,LT02,LT0,medium
LT,58244,LT022,LT02,LT0,medium
LT,58313,LT022,LT02,LT0,high
LT,58415,LT022,LT02,LT0,high
LT,59123,LT022,LT02,LT0,high
LT,59132,LT022,LT02,LT0,high
LT,59206,LT022,LT02,LT0,medium
LT,59219,LT022,LT02,LT0,medium
LT,59278,LT022,LT02,LT0,medium
LT,59370,LT022,LT02,LT0,high
LT,60134,LT022,LT02,LT0,high
LT,60136,LT022,LT02,LT0,high
LT,60150,LT022,LT02,LT0,high
LT,60151,LT022,LT02,LT0,high
LT,60195,LT022,LT02,LT0,high
LT,60258,LT022,LT02,LT0,high
LT,60352,LT022,LT02,LT0,high
LT,60373,LT022,LT02,LT0,high
LT,60382,LT022,LT02,LT0,high
LT,62116,LT021,LT02,LT0,high
LT,62151,LT021,LT02,LT0,high
LT,62252,LT021,LT02,LT0,high
LT,62265,LT021,LT02,LT0,high
LT,62321,LT021,LT02,LT0,high
LT,62332,LT021,LT02,LT0,high
LT,62333,LT021,LT02,LT0,high
LT,62346,LT021,LT02,LT0,high
LT,62416,LT021,LT02,LT0,high
LT,62472,LT021,LT02,LT0,high
LT,62504,LT021,LT02,LT0,medium
LT,62863,LT021,LT02,LT0,medium
LT,63147,LT021,LT02,LT0,high
LT,63181,LT021,LT02,LT0,high
LT,63215,LT021,LT02,LT0,high
LT,63316,LT021,LT02,LT0,medium
LT,63331,LT021,LT02,LT0,medium
LT,63334,LT021,LT02,LT0,medium
LT,63344,LT021,LT02,LT0,medium
LT,63348,LT021,LT02,LT0,medium
LT,65164,LT021,LT02,LT0,high
LT,65173,LT021,LT02,LT0,high
LT,65189,LT021,LT02,LT0,high
LT,65197,LT021,LT02,LT0,high
LT,65332,LT021,LT02,LT0,high
LT,65334,LT021,LT02,LT0,high
LT,65336,LT021,LT02,LT0,high
LT,65344,LT021,LT02,LT0,high
LT,65439,LT021,LT02,LT0,medium
LT,65440,LT021,LT02,LT0,medium
LT,65461,LT021,LT02,LT0,medium
LT,66119,LT021,LT02,LT0,high
LT,66144,LT021,LT02,LT0,high
LT,66145,LT021,LT02,LT0,high
LT,66191,LT021,LT02,LT0,high
LT,66301,LT021,LT02,LT0,high
LT,66371,LT021,LT02,LT0,high
LT,66491,LT021,LT02,LT0,medium
LT,67107,LT021,LT02,LT0,high
LT,67125,LT021,LT02,LT0,high
LT,67128,LT021,LT02,LT0,high
LT,67340,LT021,LT02,LT0,high
LT,68115,LT024,LT02,LT0,high
LT,68125,LT024,LT02,LT0,high
LT,68152,LT024,LT02,LT0,high
LT,68162,LT024,LT02,LT0,high
LT,68189,LT024,LT02,LT0,high
LT,68192,LT024,LT02,LT0,high
LT,68207,LT024,LT02,LT0,high
LT,68208,LT024,LT02,LT0,high
LT,68209,LT024,LT02,LT0,high
LT,68247,LT024,LT02,LT0,high
LT,68255,LT024,LT02,LT0,high
LT,68263,LT024,LT02,LT0,high
LT,68268,LT024,LT02,LT0,high
LT,68281,LT024,LT02,LT0,high
LT,68284,LT024,LT02,LT0,high
LT,68290,LT024,LT02,LT0,high
LT,68291,LT024,LT02,LT0,high
LT,68341,LT024,LT02,LT0,high
LT,69211,LT024,LT02,LT0,high
LT,69213,LT024,LT02,LT0,high
LT,69214,LT024,LT02,LT0,high
LT,69315,LT024,LT02,LT0,high
LT,69386,LT024,LT02,LT0,high
LT,69415,LT024,LT02,LT0,high
LT,69420,LT024,LT02,LT0,high
LT,69433,LT024,LT02,LT0,high
LT,70112,LT024,LT02,LT0,high
LT,70116,LT024,LT02,LT0,high
LT,70125,LT024,LT02,LT0,high
LT,70141,LT024,LT02,LT0,high
LT,70161,LT024,LT02,LT0,high
LT,70321,LT024,LT02,LT0,medium
LT,70340,LT024,LT02,LT0,medium
LT,70347,LT024,LT02,LT0,medium
LT,70361,LT024,LT02,LT0,medium
LT,70385,LT024,LT02,LT0,medium
LT,70424,LT024,LT02,LT0,high
LT,70435,LT024,LT02,LT0,high
LT,70439,LT024,LT02,LT0,high
LT,71115,LT024,LT02,LT0,high
LT,71123,LT024,LT02,LT0,high
LT,71179,LT024,LT02,LT0,high
LT,71199,LT024,LT02,LT0,high
LT,71225,LT024,LT02,LT0,medium
LT,71316,LT024,LT02,LT0,high
LT,71317,LT024,LT02,LT0,high
LT,71391,LT024,LT02,LT0,high
LT,71400,LT024,LT02,LT0,high
LT,72184,LT027,LT02,LT0,high
LT,72215,LT027,LT02,LT0,high
LT,72240,LT027,LT02,LT0,high
LT,72246,LT027,LT02,LT0,high
LT,72261,LT027,LT02,LT0,high
LT,72440,LT027,LT02,LT0,medium
LT,73345,LT027,LT02,LT0,high
LT,73423,LT027,LT02,LT0,high
LT,74120,LT027,LT02,LT0,medium
LT,74127,LT027,LT02,LT0,medium
LT,74164,LT027,LT02,LT0,medium
LT,74170,LT027,LT02,LT0,medium
LT,74244,LT027,LT02,LT0,medium
LT,74264,LT027,LT02,LT0,medium
LT,74286,LT027,LT02,LT0,medium
LT,74320,LT027,LT02,LT0,medium
LT,74440,LT027,LT02,LT0,medium
LT,75125,LT027,LT02,LT0,medium
LT,75138,LT027,LT02,LT0,medium
LT,76202,LT026,LT02,LT0,medium
LT,76205,LT026,LT02,LT0,medium
LT,76212,LT026,LT02,LT0,medium
LT,76240,LT026,LT02,LT0,medium
LT,76242,LT026,LT02,LT0,medium
LT,76255,LT026,LT02,LT0,medium
LT,76274,LT026,LT02,LT0,medium
LT,76285,LT026,LT02,LT0,medium
LT,76295,LT026,LT02,LT0,medium
LT,76319,LT026,LT02,LT0,medium
LT,76329,LT026,LT02,LT0,medium
LT,76337,LT026,LT02,LT0,medium
LT,76348,LT026,LT02,LT0,medium
LT,76922,LT026,LT02,LT0,low
LT,77141,LT026,LT02,LT0,high
LT,77165,LT026,LT02,LT0,high
LT,77345,LT026,LT02,LT0,medium
LT,78122,LT026,LT02,LT0,high
LT,78142,LT026,LT02,LT0,high
LT,78231,LT026,LT02,LT0,high
LT,78234,LT026,LT02,LT0,high
LT,78236,LT026,LT02,LT0,high
LT,78244,LT026,LT02,LT0,high
LT,78249,LT026,LT02,LT0,high
LT,78346,LT026,LT02,LT0,high
LT,78359,LT026,LT02,LT0,high
LT,80133,LT026,LT02,LT0,medium
LT,80201,LT026,LT02,LT0,medium
LT,80223,LT026,LT02,LT0,medium
LT,80224,LT026,LT02,LT0,medium
LT,81105,LT026,LT02,LT0,high
LT,81119,LT026,LT02,LT0,high
LT,81141,LT026,LT02,LT0,high
LT,81149,LT026,LT02,LT0,high
LT,81154,LT026,LT02,LT0,high
LT,81156,LT026,LT02,LT0,high
LT,81157,LT026,LT02,LT0,high
LT,81345,LT026,LT02,LT0,medium
LT,82132,LT026,LT02,LT0,high
LT,82224,LT026,LT02,LT0,medium
LT,82387,LT026,LT02,LT0,high
LT,83130,LT026,LT02,LT0,high
LT,83136,LT026,LT02,LT0,high
LT,83143,LT026,LT02,LT0,high
LT,83156,LT026,LT02,LT0,high
LT,83256,LT026,LT02,LT0,low
LT,84124,LT026,LT02,LT0,high
LT,84143,LT026,LT02,LT0,high
LT,84148,LT026,LT02,LT0,high
LT,84173,LT026,LT02,LT0,high
LT,84322,LT026,LT02,LT0,medium
LT,84385,LT026,LT02,LT0,medium
LT,84741,LT026,LT02,LT0,low
LT,85115,LT026,LT02,LT0,high
LT,85116,LT026,LT02,LT0,high
LT,85138,LT026,LT02,LT0,high
LT,85180,LT026,LT02,LT0,high
LT,85227,LT026,LT02,LT0,medium
LT,86021,LT026,LT02,LT0,high
LT,86131,LT026,LT02,LT0,high
LT,86136,LT026,LT02,LT0,high
LT,86142,LT026,LT02,LT0,high
LT,86151,LT026,LT02,LT0,high
LT,86163,LT026,LT02,LT0,high
LT,86171,LT026,LT02,LT0,high
LT,86185,LT026,LT02,LT0,high
LT,86430,LT026,LT02,LT0,medium
LT,86433,LT026,LT02,LT0,medium
LT,86477,LT026,LT02,LT0,medium
LT,87106,LT028,LT02,LT0,high
LT,87110,LT028,LT02,LT0,high
LT,87117,LT028,LT02,LT0,high
LT,87118,LT028,LT02,LT0,high
LT,87123,LT028,LT02,LT0,high
LT,87145,LT028,LT02,LT0,high
LT,87312,LT028,LT02,LT0,high
LT,87327,LT028,LT02,LT0,high
LT,87339,LT028,LT02,LT0,high
LT,87341,LT028,LT02,LT0,high
LT,87348,LT028,LT02,LT0,high
LT,88468,LT028,LT02,LT0,high
LT,89103,LT028,LT02,LT0,high
LT,89153,LT028,LT02,LT0,high
LT,89154,LT028,LT02,LT0,high
LT,89176,LT028,LT02,LT0,high
LT,89181,LT028,LT02,LT0,high
LT,89379,LT028,LT02,LT0,medium
LT,89382,LT028,LT02,LT0,medium
LT,90098,LT028,LT02,LT0,high
LT,90132,LT028,LT02,LT0,high
LT,90143,LT028,LT02,LT0,high
LT,90253,LT028,LT02,LT0,high
LT,90305,LT028,LT02,LT0,medium
LT,90307,LT028,LT02,LT0,medium
LT,90314,LT028,LT02,LT0,medium
LT,91141,LT023,LT02,LT0,high
LT,91199,LT023,LT02,LT0,high
LT,91227,LT023,LT02,LT0,high
LT,91244,LT023,LT02,LT0,high
LT,91502,LT023,LT02,LT0,medium
LT,92042,LT023,LT02,LT0,high
LT,92106,LT023,LT02,LT0,high
LT,92123,LT023,LT02,LT0,high
LT,92144,LT023,LT02,LT0,high
LT,92221,LT023,LT02,LT0,high
LT,92234,LT023,LT02,LT0,high
LT,92336,LT023,LT02,LT0,high
LT,93200,LT023,LT02,LT0,high
LT,93202,LT023,LT02,LT0,high
LT,93219,LT023,LT02,LT0,high
LT,94112,LT023,LT02,LT0,high
LT,94189,LT023,LT02,LT0,high
LT,94204,LT023,LT02,LT0,high
LT,94243,LT023,LT02,LT0,high
LT,94279,LT023,LT02,LT0,high
LT,95129,LT023,LT02,LT0,high
LT,95411,LT023,LT02,LT0,medium
LT,96123,LT023,LT02,LT0,high
LT,96125,LT023,LT02,LT0,high
LT,96134,LT023,LT02,LT0,high
LT,96217,LT023,LT02,LT0,medium
LT,96252,LT023,LT02,LT0,medium
LT,97114,LT023,LT02,LT0,medium
LT,97130,LT023,LT02,LT0,medium
LT,97202,LT023,LT02,LT0,medium
LT,97343,LT023,LT02,LT0,medium
LT,98113,LT023,LT02,LT0,medium
LT,98114,LT023,LT02,LT0,medium
LT,98123,LT023,LT02,LT0,medium
LT,99113,LT023,LT02,LT0,medium
LT,99117,LT023,LT02,LT0,medium
LT,99130,LT023,LT02,LT0,medium
LT,99288,LT023,LT02,LT0,medium
LT,99388,LT023,LT02,LT0,medium
LT,99390,LT023,LT02,LT0,medium
LT,99432,LT023,LT02,LT0,medium
LT,00119,LT023,LT02,LT0,medium
LT,00122,LT023,LT02,LT0,medium
LT,00127,LT023,LT02,LT0,medium
LT,01374,LT011,LT01,LT0,high
LT,01504,LT022,LT02,LT0,high
LT,01516,LT022,LT02,LT0,high
LT,02611,LT011,LT01,LT0,low
LT,03602,LT011,LT01,LT0,high
LT,03610,LT011,LT01,LT0,high
LT,06173,LT011,LT01,LT0,high
LT,06634,LT011,LT01,LT0,medium
LT,08250,LT011,LT01,LT0,high
LT,08663,LT011,LT01,LT0,high
LT,09325,LT011,LT01,LT0,high
LT,10254,LT011,LT01,LT0,high
LT,10999,LT011,LT01,LT0,low
LT,13210,LT011,LT01,LT0,high
LT,13246,LT011,LT01,LT0,high
LT,14147,LT011,LT01,LT0,high
LT,14160,LT011,LT01,LT0,high
LT,15005,LT011,LT01,LT0,high
LT,15131,LT011,LT01,LT0,high
LT,15214,LT011,LT01,LT0,high
LT,17114,LT011,LT01,LT0,high
LT,17124,LT011,LT01,LT0,high
LT,17138,LT011,LT01,LT0,high
LT,17169,LT011,LT01,LT0,high
LT,17194,LT011,LT01,LT0,high
LT,18116,LT011,LT01,LT0,high
LT,18121,LT011,LT01,LT0,high
LT,18213,LT011,LT01,LT0,high
LT,18220,LT011,LT01,LT0,high
LT,19117,LT011,LT01,LT0,high
LT,19165,LT011,LT01,LT0,high
LT,19201,LT011,LT01,LT0,high
LT,19212,LT011,LT01,LT0,high
LT,20115,LT011,LT01,LT0,high
LT,20130,LT011,LT01,LT0,high
LT,20131,LT011,LT01,LT0,high
LT,20134,LT011,LT01,LT0,high
LT,20208,LT011,LT01,LT0,high
LT,20249,LT011,LT01,LT0,high
LT,20316,LT011,LT01,LT0,high
LT,20621,LT011,LT01,LT0,medium
LT,21117,LT011,LT01,LT0,high
LT,21146,LT011,LT01,LT0,high
LT,21280,LT011,LT01,LT0,medium
LT,21281,LT011,LT01,LT0,medium
LT,21382,LT011,LT01,LT0,high
LT,25118,LT011,LT01,LT0,high
LT,26108,LT011,LT01,LT0,high
LT,26120,LT011,LT01,LT0,high
LT,27125,LT011,LT01,LT0,high
LT,28140,LT029,LT02,LT0,medium
LT,28141,LT029,LT02,LT0,medium
LT,28151,LT029,LT02,LT0,medium
LT,28154,LT029,LT02,LT0,medium
LT,28190,LT029,LT02,LT0,medium
LT,28203,LT029,LT02,LT0,high
LT,28209,LT029,LT02,LT0,high
LT,28413,LT029,LT02,LT0,high
LT,29116,LT029,LT02,LT0,medium
LT,29132,LT029,LT02,LT0,medium
LT,29136,LT029,LT02,LT0,medium
LT,29152,LT029,LT02,LT0,medium
LT,29300,LT029,LT02,LT0,medium
LT,29306,LT029,LT02,LT0,medium
LT,30113,LT029,LT02,LT0,medium
LT,30122,LT029,LT02,LT0,medium
LT,30194,LT029,LT02,LT0,medium
LT,30251,LT029,LT02,LT0,high
LT,30281,LT029,LT02,LT0,high
LT,31115,LT029,LT02,LT0,high
LT,31126,LT029,LT02,LT0,high
LT,31127,LT029,LT02,LT0,high
LT,31203,LT029,LT02,LT0,high
LT,31213,LT029,LT02,LT0,high
LT,31222,LT029,LT02,LT0,high
LT,31223,LT029,LT02,LT0,high
LT,31225,LT029,LT02,LT0,high
LT,32129,LT029,LT02,LT0,medium
LT,32216,LT029,LT02,LT0,high
LT,32400,LT029,LT02,LT0,high
LT,33224,LT029,LT02,LT0,medium
LT,33310,LT029,LT02,LT0,high
LT,33312,LT029,LT02,LT0,high
LT,35141,LT025,LT02,LT0,high
LT,35168,LT025,LT02,LT0,high
LT,35172,LT025,LT02,LT0,high
LT,35174,LT025,LT02,LT0,high
LT,35180,LT025,LT02,LT0,high
LT,35212,LT025,LT02,LT0,high
LT,35216,LT025,LT02,LT0,high
LT,35243,LT025,LT02,LT0,high
LT,35255,LT025,LT02,LT0,high
LT,36126,LT025,LT02,LT0,high
LT,36142,LT025,LT02,LT0,high
LT,36144,LT025,LT02,LT0,high
LT,36235,LT025,LT02,LT0,medium
LT,37106,LT025,LT02,LT0,high
LT,37113,LT025,LT02,LT0,high
LT,37119,LT025,LT02,LT0,high
LT,37134,LT025,LT02,LT0,high
LT,37300,LT025,LT02,LT0,high
LT,37320,LT025,LT02,LT0,high
LT,37334,LT025,LT02,LT0,high
LT,37360,LT025,LT02,LT0,high
LT,37368,LT025,LT02,LT0,high
